Entity,Source,compound_id,data_source,compound_id_short
Compound::CHEBI:23673,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23673,CHEBI,23673
Compound::CHEBI:23686,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23686,CHEBI,23686
Compound::CHEBI:23704,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23704,CHEBI,23704
Compound::CHEBI:23765,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23765,CHEBI,23765
Compound::CHEBI:23778,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23778,CHEBI,23778
Compound::CHEBI:23824,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23824,CHEBI,23824
Compound::CHEBI:23888,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23888,CHEBI,23888
Compound::CHEBI:23899,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23899,CHEBI,23899
Compound::CHEBI:23927,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23927,CHEBI,23927
Compound::CHEBI:23995,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:23995,CHEBI,23995
Compound::CHEBI:24017,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24017,CHEBI,24017
Compound::CHEBI:24026,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24026,CHEBI,24026
Compound::CHEBI:24103,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24103,CHEBI,24103
Compound::CHEBI:24109,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24109,CHEBI,24109
Compound::CHEBI:24128,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24128,CHEBI,24128
Compound::CHEBI:24182,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24182,CHEBI,24182
Compound::CHEBI:24190,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24190,CHEBI,24190
Compound::CHEBI:24279,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24279,CHEBI,24279
Compound::CHEBI:24320,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24320,CHEBI,24320
Compound::CHEBI:24346,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24346,CHEBI,24346
Compound::CHEBI:24400,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24400,CHEBI,24400
Compound::CHEBI:24438,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24438,CHEBI,24438
Compound::CHEBI:24469,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24469,CHEBI,24469
Compound::CHEBI:24473,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24473,CHEBI,24473
Compound::CHEBI:24536,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24536,CHEBI,24536
Compound::CHEBI:24586,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24586,CHEBI,24586
Compound::CHEBI:24632,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24632,CHEBI,24632
Compound::CHEBI:24669,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24669,CHEBI,24669
Compound::CHEBI:24712,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24712,CHEBI,24712
Compound::CHEBI:24786,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24786,CHEBI,24786
Compound::CHEBI:24846,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24846,CHEBI,24846
Compound::CHEBI:24848,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24848,CHEBI,24848
Compound::CHEBI:24862,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24862,CHEBI,24862
Compound::CHEBI:24864,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24864,CHEBI,24864
Compound::CHEBI:24898,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24898,CHEBI,24898
Compound::CHEBI:24913,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24913,CHEBI,24913
Compound::CHEBI:24921,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24921,CHEBI,24921
Compound::CHEBI:24928,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24928,CHEBI,24928
Compound::CHEBI:24995,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:24995,CHEBI,24995
Compound::CHEBI:25000,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25000,CHEBI,25000
Compound::CHEBI:25017,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25017,CHEBI,25017
Compound::CHEBI:25029,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25029,CHEBI,25029
Compound::CHEBI:25036,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25036,CHEBI,25036
Compound::CHEBI:25078,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25078,CHEBI,25078
Compound::CHEBI:25094,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25094,CHEBI,25094
Compound::CHEBI:25106,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25106,CHEBI,25106
Compound::CHEBI:25121,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25121,CHEBI,25121
Compound::CHEBI:25216,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25216,CHEBI,25216
Compound::CHEBI:25255,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25255,CHEBI,25255
Compound::CHEBI:25297,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25297,CHEBI,25297
Compound::CHEBI:25305,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25305,CHEBI,25305
Compound::CHEBI:25345,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25345,CHEBI,25345
Compound::CHEBI:25348,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25348,CHEBI,25348
Compound::CHEBI:25351,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25351,CHEBI,25351
Compound::CHEBI:25375,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25375,CHEBI,25375
Compound::CHEBI:25384,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25384,CHEBI,25384
Compound::CHEBI:25413,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25413,CHEBI,25413
Compound::CHEBI:25427,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25427,CHEBI,25427
Compound::CHEBI:25456,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25456,CHEBI,25456
Compound::CHEBI:25622,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25622,CHEBI,25622
Compound::CHEBI:25650,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25650,CHEBI,25650
Compound::CHEBI:25681,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25681,CHEBI,25681
Compound::CHEBI:25703,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25703,CHEBI,25703
Compound::CHEBI:25741,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25741,CHEBI,25741
Compound::CHEBI:25750,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25750,CHEBI,25750
Compound::CHEBI:25872,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25872,CHEBI,25872
Compound::CHEBI:25935,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25935,CHEBI,25935
Compound::CHEBI:25942,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:25942,CHEBI,25942
Compound::CHEBI:26004,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26004,CHEBI,26004
Compound::CHEBI:26013,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26013,CHEBI,26013
Compound::CHEBI:26020,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26020,CHEBI,26020
Compound::CHEBI:26092,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26092,CHEBI,26092
Compound::CHEBI:26095,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26095,CHEBI,26095
Compound::CHEBI:26191,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26191,CHEBI,26191
Compound::CHEBI:26195,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26195,CHEBI,26195
Compound::CHEBI:26208,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26208,CHEBI,26208
Compound::CHEBI:26271,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26271,CHEBI,26271
Compound::CHEBI:26274,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26274,CHEBI,26274
Compound::CHEBI:26294,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26294,CHEBI,26294
Compound::CHEBI:26333,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26333,CHEBI,26333
Compound::CHEBI:26344,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26344,CHEBI,26344
Compound::CHEBI:26346,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26346,CHEBI,26346
Compound::CHEBI:26347,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26347,CHEBI,26347
Compound::CHEBI:26394,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26394,CHEBI,26394
Compound::CHEBI:26440,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26440,CHEBI,26440
Compound::CHEBI:26523,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26523,CHEBI,26523
Compound::CHEBI:26537,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26537,CHEBI,26537
Compound::CHEBI:26561,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26561,CHEBI,26561
Compound::CHEBI:26565,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26565,CHEBI,26565
Compound::CHEBI:26607,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26607,CHEBI,26607
Compound::CHEBI:26643,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26643,CHEBI,26643
Compound::CHEBI:26658,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26658,CHEBI,26658
Compound::CHEBI:26666,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26666,CHEBI,26666
Compound::CHEBI:26707,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26707,CHEBI,26707
Compound::CHEBI:26714,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26714,CHEBI,26714
Compound::CHEBI:26739,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26739,CHEBI,26739
Compound::CHEBI:26775,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26775,CHEBI,26775
Compound::CHEBI:26822,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26822,CHEBI,26822
Compound::CHEBI:26831,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26831,CHEBI,26831
Compound::CHEBI:26911,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26911,CHEBI,26911
Compound::CHEBI:26932,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26932,CHEBI,26932
Compound::CHEBI:26977,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26977,CHEBI,26977
Compound::CHEBI:26986,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26986,CHEBI,26986
Compound::CHEBI:26995,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:26995,CHEBI,26995
Compound::CHEBI:27081,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27081,CHEBI,27081
Compound::CHEBI:27093,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27093,CHEBI,27093
Compound::CHEBI:27110,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27110,CHEBI,27110
Compound::CHEBI:27150,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27150,CHEBI,27150
Compound::CHEBI:27252,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27252,CHEBI,27252
Compound::CHEBI:27266,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27266,CHEBI,27266
Compound::CHEBI:27288,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27288,CHEBI,27288
Compound::CHEBI:27338,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27338,CHEBI,27338
Compound::CHEBI:27372,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27372,CHEBI,27372
Compound::CHEBI:27385,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27385,CHEBI,27385
Compound::CHEBI:27386,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27386,CHEBI,27386
Compound::CHEBI:27518,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27518,CHEBI,27518
Compound::CHEBI:27570,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27570,CHEBI,27570
Compound::CHEBI:27601,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27601,CHEBI,27601
Compound::CHEBI:27612,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27612,CHEBI,27612
Compound::CHEBI:27642,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27642,CHEBI,27642
Compound::CHEBI:27689,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27689,CHEBI,27689
Compound::CHEBI:27744,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27744,CHEBI,27744
Compound::CHEBI:27750,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27750,CHEBI,27750
Compound::CHEBI:27823,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27823,CHEBI,27823
Compound::CHEBI:27845,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27845,CHEBI,27845
Compound::CHEBI:27869,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27869,CHEBI,27869
Compound::CHEBI:27878,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27878,CHEBI,27878
Compound::CHEBI:27889,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27889,CHEBI,27889
Compound::CHEBI:27897,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27897,CHEBI,27897
Compound::CHEBI:27906,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27906,CHEBI,27906
Compound::CHEBI:27924,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27924,CHEBI,27924
Compound::CHEBI:27928,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27928,CHEBI,27928
Compound::CHEBI:27978,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:27978,CHEBI,27978
Compound::CHEBI:28009,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28009,CHEBI,28009
Compound::CHEBI:28037,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28037,CHEBI,28037
Compound::CHEBI:28044,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28044,CHEBI,28044
Compound::CHEBI:28101,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28101,CHEBI,28101
Compound::CHEBI:28119,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28119,CHEBI,28119
Compound::CHEBI:28171,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28171,CHEBI,28171
Compound::CHEBI:28216,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28216,CHEBI,28216
Compound::CHEBI:28260,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28260,CHEBI,28260
Compound::CHEBI:28300,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28300,CHEBI,28300
Compound::CHEBI:28371,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28371,CHEBI,28371
Compound::CHEBI:28393,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28393,CHEBI,28393
Compound::CHEBI:28396,[GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,CHEBI:28396,CHEBI,28396
